address_name,full_name,id,name,purpose_name,rubrics,type,address.building_id,address.components,address.postcode,point.lat,point.lon,reviews.general_rating,reviews.general_review_count,reviews.general_review_count_with_stars,reviews.is_reviewable,reviews.is_reviewable_on_flamp,reviews.items,reviews.org_rating,reviews.org_review_count,reviews.org_review_count_with_stars,address.landmark_name,address_comment,address.building_name,reviews.rating,reviews.review_count,reviews.recommendation_count,building_name,city
"улица 8 Марта, 120Б",,1267165676353154,"Zажигалка, стриптиз-бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'striptiz_kluby', 'id': '110530', 'kind': 'primary', 'name': 'Стриптиз-клубы', 'parent_id': '2', 'short_id': 110530}, {'alias': 'nochnye_kluby', 'id': '173', 'kind': 'additional', 'name': 'Ночные клубы', 'parent_id': '2', 'short_id': 173}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'additional', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}]",branch,1267273050395009,"[{'number': '120Б', 'street': 'улица 8 Марта', 'street_id': '1267376129574895', 'type': 'street_number'}]",620144,56.812152,60.607344,4.4,122.0,160.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.1, 'review_count': 40, 'tag': 'flamp'}]",4.5,192.0,312.0,,цокольный этаж,,4.1,40.0,,,Екатеринбург
"улица Ткачей, 17",,70000001041305383,"Shelest, бар-ресторан",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",branch,70030076143715080,"[{'number': '17', 'street': 'улица Ткачей', 'street_id': '1267376129574686', 'type': 'street_number'}]",620100,56.816332,60.632935,4.4,221.0,298.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 3.9, 'review_count': 60, 'tag': 'flamp'}]",4.4,221.0,298.0,ЖК Clever Park,1 этаж,,3.9,60.0,,,Екатеринбург
"улица Декабристов, 16/18Б",,70000001060818603,"16/18, крафтовый гастробар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'primary', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",branch,1267273050391397,"[{'number': '16/18Б', 'street': 'улица Декабристов', 'street_id': '1267376129574689', 'type': 'street_number'}]",620026,56.825238,60.62062,4.8,98.0,157.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 6, 'tag': 'flamp'}]",4.8,98.0,157.0,,1 этаж,,5.0,6.0,,,Екатеринбург
"улица Большакова, 99а",,70000001076198025,"Давыдов, бар-караоке",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'primary', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}]",branch,1267273050390951,"[{'number': '99а', 'street': 'улица Большакова', 'street_id': '1267376129574906', 'type': 'street_number'}]",620144,56.816841,60.602194,4.6,67.0,100.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 3.8, 'review_count': 5, 'tag': 'flamp'}]",4.6,67.0,100.0,,,,3.8,5.0,,,Екатеринбург
"Дублёр Сибирского тракта, 2",,70000001103274588,Джой паб,,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'koncertnye_zaly', 'id': '51001', 'kind': 'primary', 'name': 'Концертные залы', 'parent_id': '2', 'short_id': 51001}, {'alias': 'banketnye_zaly', 'id': '10803', 'kind': 'additional', 'name': 'Банкетные залы', 'parent_id': '2', 'short_id': 10803}, {'alias': 'kvizy', 'id': '112464', 'kind': 'additional', 'name': 'Квизы', 'parent_id': '2', 'short_id': 112464}, {'alias': 'timbilding', 'id': '16928', 'kind': 'additional', 'name': 'Тимбилдинг', 'parent_id': '6', 'short_id': 16928}]",branch,1267273050399155,"[{'number': '2', 'street': 'Дублёр Сибирского тракта', 'street_id': '1267376129575037', 'type': 'street_number'}]",620138,56.829271,60.671501,4.6,21.0,22.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.5,552.0,608.0,,4 этаж,КомсоМолл,,,,,Екатеринбург
"улица Бажова, 193",,70000001060648234,Haze bar,,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",branch,1267273050395433,"[{'number': '193', 'street': 'улица Бажова', 'street_id': '1267376129574751', 'type': 'street_number'}]",620100,56.827241,60.632895,4.7,371.0,402.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.1, 'review_count': 41, 'tag': 'flamp'}]",4.6,856.0,965.0,парк им. 50-летия Советской власти,1 этаж,,4.1,41.0,,,Екатеринбург
"Машинная улица, 1в/3",,70000001102724790,"Шимон Шегал, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",branch,70030076342505159,"[{'number': '1в/3', 'street': 'Машинная улица', 'street_id': '1267376129574962', 'type': 'street_number'}]",620142,56.815051,60.6322,4.4,9.0,13.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.4,9.0,13.0,ЖК Clever Park,1 этаж,,,,,,Екатеринбург
"улица Белинского, 165",,70000001006136243,"Три толстяка, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",branch,1267273050387307,"[{'number': '165', 'street': 'улица Белинского', 'street_id': '1267376129574708', 'type': 'street_number'}]",620089,56.804188,60.626981,4.6,310.0,379.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.3, 'recommendation_count': 8, 'review_count': 132, 'tag': 'flamp'}]",4.5,3294.0,4219.0,,1 этаж,,4.3,132.0,8.0,,Екатеринбург
"улица Белинского, 132",,70000001030367977,"Stuff, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",branch,1267273050388160,"[{'number': '132', 'street': 'улица Белинского', 'street_id': '1267376129574708', 'type': 'street_number'}]",620142,56.813055,60.621298,4.7,70.0,96.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.7, 'review_count': 20, 'tag': 'flamp'}]",4.7,70.0,96.0,,1 этаж,,4.7,20.0,,,Екатеринбург
"Розы Люксембург, 56Б","Екатеринбург, Розы Люксембург, 56Б",70000001094134370,"Железновъ, бар с историей","Кафе, бар","[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",branch,1267273050392609,"[{'number': '56Б', 'street': 'Розы Люксембург', 'street_id': '1267376129575693', 'type': 'street_number'}]",620026,56.826835,60.613249,4.9,60.0,77.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.9,60.0,77.0,,,,,,,,Екатеринбург
"Машинная улица, 1Б к1",,70000001031168643,"Пых Team, лаундж-бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'centry_parovykh_koktejjlejj', 'id': '110357', 'kind': 'primary', 'name': 'Центры паровых коктейлей', 'parent_id': '2', 'short_id': 110357}]",branch,1267273050421015,"[{'number': '1Б к1', 'street': 'Машинная улица', 'street_id': '1267376129574962', 'type': 'street_number'}]",620142,56.813552,60.629785,4.8,133.0,183.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.9, 'review_count': 24, 'tag': 'flamp'}]",4.8,133.0,183.0,ЖК Чемпион Парк,1 этаж,,4.9,24.0,,,Екатеринбург
"Восточная улица, 98",,70000001043493541,"В Мясо, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'razlivnoe_pivo', 'id': '19290', 'kind': 'additional', 'name': 'Разливное пиво', 'parent_id': '14', 'short_id': 19290}]",branch,1267273050422679,"[{'number': '98', 'street': 'Восточная улица', 'street_id': '1267376129574431', 'type': 'street_number'}]",620026,56.830939,60.635437,3.8,31.0,41.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.9, 'review_count': 7, 'tag': 'flamp'}]",3.8,31.0,41.0,,1 этаж,,4.9,7.0,,,Екатеринбург
"улица Щербакова, 2",,70000001007484839,Breeze bar,,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",branch,1267273050394816,"[{'number': '2', 'street': 'улица Щербакова', 'street_id': '1267376129573072', 'type': 'street_number'}]",620076,56.790863,60.647227,3.1,27.0,45.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.2, 'recommendation_count': 1, 'review_count': 5, 'tag': 'flamp'}]",3.1,27.0,45.0,,1 этаж,Лимпопо,4.2,5.0,1.0,,Екатеринбург
"Водоёмная улица, 80/1",,70000001106059693,"Братик Пиратик, пивной бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",branch,70030076142467917,"[{'number': '80/1', 'street': 'Водоёмная улица', 'street_id': '1267376129573293', 'type': 'street_number'}]",620076,56.794082,60.647237,,,1.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",,,1.0,ЖК Просторы,1 этаж,,,,,,Екатеринбург
"улица Татищева, 90",,1267166676428405,"Три толстяка, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",branch,1267273050395474,"[{'number': '90', 'street': 'улица Татищева', 'street_id': '1267376129575828', 'type': 'street_number'}]",620131,56.836559,60.54505,4.4,309.0,363.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.2, 'recommendation_count': 22, 'review_count': 204, 'tag': 'flamp'}]",4.5,3294.0,4219.0,,1 этаж,,4.2,204.0,22.0,,Екатеринбург
"улица Татищева, 86",,70000001030888101,"Gent, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'banketnye_zaly', 'id': '10803', 'kind': 'additional', 'name': 'Банкетные залы', 'parent_id': '2', 'short_id': 10803}, {'alias': 'kejjtering', 'id': '9786', 'kind': 'additional', 'name': 'Кейтеринг', 'parent_id': '2', 'short_id': 9786}]",branch,1267273050395472,"[{'number': '86', 'street': 'улица Татищева', 'street_id': '1267376129575828', 'type': 'street_number'}]",620131,56.837702,60.548094,4.6,11.0,17.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 3, 'tag': 'flamp'}]",4.6,11.0,17.0,,1 этаж,Гостиница Визави,5.0,3.0,,,Екатеринбург
"улица 8 Марта, 4",,70000001022545173,"Гастроли, ресторан",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",branch,1267273050388328,"[{'number': '4', 'street': 'улица 8 Марта', 'street_id': '1267376129574895', 'type': 'street_number'}]",620000,56.839312,60.597944,4.3,1219.0,1692.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 3.9, 'recommendation_count': 42, 'review_count': 705, 'tag': 'flamp'}]",4.3,1219.0,1692.0,,1 этаж,,3.9,705.0,42.0,,Екатеринбург
"проспект Ленина, 49",,70000001022377122,"Grott Bar, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",branch,1267273050361490,"[{'number': '49', 'street': 'проспект Ленина', 'street_id': '1267376129574837', 'type': 'street_number'}]",620000,56.839893,60.614586,4.4,2347.0,3014.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.2, 'recommendation_count': 102, 'review_count': 1557, 'tag': 'flamp'}]",4.4,2347.0,3014.0,,1 этаж,,4.2,1557.0,102.0,,Екатеринбург
"улица Челюскинцев, 106",,70000001102850978,"Frank by Баста, реберная",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}]",branch,1267273050374412,"[{'number': '106', 'street': 'улица Челюскинцев', 'street_id': '1267376129574404', 'type': 'street_number'}]",620027,56.856093,60.606297,4.9,543.0,2720.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.9,5101.0,33127.0,,,Гостиница Marins Park Hotel,,,,,Екатеринбург
"улица Радищева, 25",,70000001080028467,"Руки вверх!, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'nochnye_kluby', 'id': '173', 'kind': 'additional', 'name': 'Ночные клубы', 'parent_id': '2', 'short_id': 173}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'additional', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",branch,1267273050416426,"[{'number': '25', 'street': 'улица Радищева', 'street_id': '1267376129575006', 'type': 'street_number'}]",620014,56.829866,60.592425,4.4,2208.0,2508.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.3, 'review_count': 260, 'tag': 'flamp'}]",4.4,2208.0,2508.0,,1 этаж,,4.3,260.0,,,Екатеринбург
"улица Малышева, 27",,70000001060685555,Два деда.Гараж,,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",branch,1267273050366657,"[{'number': '27', 'street': 'улица Малышева', 'street_id': '1267376129574329', 'type': 'street_number'}]",620014,56.833647,60.59377,4.8,809.0,1345.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.4, 'review_count': 64, 'tag': 'flamp'}]",4.8,3644.0,27533.0,,1 этаж,,4.4,64.0,,,Екатеринбург
"улица Карла Либкнехта, 32",,1267165676908780,"Bukowski grill, ресторан-бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",branch,1267273050361474,"[{'number': '32', 'street': 'улица Карла Либкнехта', 'street_id': '1267376129574663', 'type': 'street_number'}]",620000,56.841096,60.6112,4.6,2451.0,3085.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.2, 'recommendation_count': 126, 'review_count': 1286, 'tag': 'flamp'}]",4.6,2451.0,3085.0,,цокольный этаж,,4.2,1286.0,126.0,,Екатеринбург
"переулок Химиков, 3",,70000001100183367,"Огниво, ресторан",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",branch,1267273050388099,"[{'number': '3', 'street': 'переулок Химиков', 'street_id': '1267376129577302', 'type': 'street_number'}]",620000,56.839856,60.599348,4.7,101.0,142.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.7,101.0,142.0,,1 этаж,,,,,,Екатеринбург
"улица Малышева, 44",,70000001059954018,"Молодость, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'additional', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}]",branch,1267273050363575,"[{'number': '44', 'street': 'улица Малышева', 'street_id': '1267376129574329', 'type': 'street_number'}]",620014,56.833506,60.600323,3.5,283.0,505.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 3.2, 'review_count': 35, 'tag': 'flamp'}]",3.5,283.0,505.0,,2 этаж,,3.2,35.0,,,Екатеринбург
"проспект Ленина, 41",,70000001094366699,"Два деда. Чердак, бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}]",branch,70030076312695360,"[{'number': '41', 'street': 'проспект Ленина', 'street_id': '1267376129574837', 'type': 'street_number'}]",620000,56.839372,60.609819,4.9,84.0,196.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'tag': 'flamp'}]",4.8,3644.0,27533.0,,1 этаж,,,,,,Екатеринбург
"улица Радищева, 27",,70000001077368174,"Lúna lounge&bar, лаундж-бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'additional', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}]",branch,70030076160532668,"[{'number': '27', 'street': 'улица Радищева', 'street_id': '1267376129575006', 'type': 'street_number'}]",620014,56.829523,60.588843,4.9,511.0,642.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 5, 'review_count': 93, 'tag': 'flamp'}]",4.9,511.0,642.0,,1 этаж,,5.0,93.0,,,Екатеринбург
"улица Энгельса, 36",,1267166676716246,"Огонёк, ресторан-бар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'karaoke_zaly', 'id': '21387', 'kind': 'additional', 'name': 'Караоке-залы', 'parent_id': '2', 'short_id': 21387}, {'alias': 'nochnye_kluby', 'id': '173', 'kind': 'additional', 'name': 'Ночные клубы', 'parent_id': '2', 'short_id': 173}]",branch,1267273050410555,"[{'number': '36', 'street': 'улица Энгельса', 'street_id': '1267376129575740', 'type': 'street_number'}]",620026,56.834057,60.621732,4.1,567.0,687.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 3.3, 'recommendation_count': 39, 'review_count': 314, 'tag': 'flamp'}]",4.1,567.0,687.0,Екатеринбургский зоопарк,1 этаж,Филитцъ,3.3,314.0,39.0,,Екатеринбург
"улица Карла Либкнехта, 38а",,70000001025783455,"Момо, гастробар",,"[{'alias': 'bary', 'id': '159', 'kind': 'additional', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'restorany', 'id': '164', 'kind': 'primary', 'name': 'Рестораны', 'parent_id': '2', 'short_id': 164}, {'alias': 'dostavka_edy', 'id': '1203', 'kind': 'additional', 'name': 'Доставка еды', 'parent_id': '2', 'short_id': 1203}]",branch,1267273050387276,"[{'number': '38а', 'street': 'улица Карла Либкнехта', 'street_id': '1267376129574663', 'type': 'street_number'}]",620000,56.84293,60.610625,4.6,929.0,1134.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.3, 'recommendation_count': 1, 'review_count': 569, 'tag': 'flamp'}]",4.6,929.0,1134.0,,1 этаж,,4.3,569.0,1.0,,Екатеринбург
"проспект Ленина, 20а",,70000001039364594,"Негодяи, гастробар",,"[{'alias': 'bary', 'id': '159', 'kind': 'primary', 'name': 'Бары', 'parent_id': '2', 'short_id': 159}, {'alias': 'kafe', 'id': '161', 'kind': 'additional', 'name': 'Кафе', 'parent_id': '2', 'short_id': 161}]",branch,1267273050394789,"[{'number': '20а', 'street': 'проспект Ленина', 'street_id': '1267376129574837', 'type': 'street_number'}]",620014,56.836563,60.590861,4.9,495.0,3687.0,True,True,"[{'is_reviewable': True, 'tag': '2gis_reviews'}, {'is_reviewable': True, 'rating': 4.3, 'review_count': 39, 'tag': 'flamp'}]",4.9,495.0,3687.0,,цокольный этаж,БЦ Корин-Центр,4.3,39.0,,,Екатеринбург
